Robot id	First discovery time	First information time
1	37	37
2	3958	46
3	0	895
4	37	37
5	0	468
6	923	117
7	0	155
8	37	37
9	37	37
10	651	158
11	37	37
12	6754	179
13	2697	471
14	0	120
15	4231	161
16	1844	114
17	0	585
18	0	192
19	71	40
20	0	430
