Robot id	First discovery time	First information time
1	0	192
2	5220	189
3	1537	1218
4	37	37
5	5425	1252
6	0	1488
7	4061	1760
8	0	926
9	855	40
10	0	393
11	173	173
12	923	40
13	0	1661
14	0	176
15	37	37
16	1264	396
17	241	130
18	37	37
19	2628	223
20	3276	1832
