Robot id	First discovery time	First information time
1	1708	46
2	37	37
3	0	52
4	0	158
5	0	781
6	548	142
7	0	167
8	37	37
9	0	164
10	37	37
11	0	52
12	5015	49
13	0	161
14	0	1577
15	207	43
16	0	49
17	207	52
18	0	40
19	0	564
20	105	46
