Robot id	First discovery time	First information time
1	0	434
2	0	291
3	3583	2266
4	0	291
5	0	1556
6	923	285
7	5697	430
8	0	1760
9	275	275
10	0	1763
11	1196	1196
12	275	275
13	0	1763
14	0	294
15	344	279
16	0	294
17	0	2120
18	6413	1608
19	787	282
20	0	288
