Robot id	First discovery time	First information time
1	821	403
2	651	440
3	0	43
4	37	37
5	1367	58
6	5288	43
7	0	319
8	2458	1466
9	2600	1063
10	37	37
11	4981	1013
12	0	43
13	7061	55
14	0	356
15	0	99
16	7130	1016
17	37	37
18	4231	55
19	2427	1463
20	37	37
