Robot id	First discovery time	First information time
1	0	80
2	0	65
3	37	37
4	0	226
5	0	46
6	0	55
7	0	647
8	0	2969
9	37	37
10	5118	508
11	37	37
12	6311	46
13	2151	55
14	0	3887
15	0	65
16	1980	505
17	4981	2966
18	0	2969
19	3379	68
20	37	37
