Robot id	First discovery time	First information time
1	4674	2325
2	685	492
3	0	930
4	37	37
5	4981	1847
6	37	37
7	0	161
8	0	2061
9	0	198
10	241	148
11	0	80
12	0	545
13	2560	1751
14	0	201
15	0	1243
16	37	37
17	582	77
18	4811	80
19	1026	145
20	139	139
