Robot id	First discovery time	First information time
1	0	871
2	5356	195
3	0	368
4	0	182
5	1162	502
6	957	499
7	105	105
8	0	440
9	207	176
10	37	37
11	37	37
12	0	192
13	0	874
14	1401	198
15	753	192
16	0	415
17	0	1007
18	0	725
19	37	37
20	0	40
