Robot id	First discovery time	First information time
1	7198	4659
2	0	285
3	0	6317
4	0	2269
5	480	282
6	0	6066
7	0	4042
8	0	833
9	0	5803
10	1162	523
11	0	1928
12	0	4656
13	2458	1677
14	0	2715
15	37	37
16	7232	2504
17	0	1652
18	0	802
19	0	2644
20	37	37
