Robot id	First discovery time	First information time
1	241	241
2	0	226
3	37	37
4	0	384
5	753	381
6	0	49
7	0	384
8	0	300
9	548	244
10	3413	55
11	0	40
12	0	49
13	0	223
14	0	40
15	2219	257
16	1946	461
17	139	55
18	0	55
19	0	49
20	0	1029
