Robot id	First discovery time	First information time
1	3413	179
2	0	396
3	37	37
4	0	1543
5	0	663
6	0	1779
7	821	821
8	1605	310
9	0	1540
10	548	43
11	0	46
12	37	37
13	0	40
14	0	2126
15	37	37
16	0	46
17	37	37
18	37	37
19	992	151
20	0	49
