Robot id	First discovery time	First information time
1	0	592
2	0	2786
3	0	1956
4	0	2588
5	0	3602
6	0	1218
7	105	105
8	1844	768
9	0	589
10	0	1357
11	0	108
12	3344	762
13	0	1959
14	0	3115
15	0	1962
16	0	1959
17	0	1962
18	0	2585
19	0	3605
20	0	1215
