Robot id	First discovery time	First information time
1	37	37
2	37	37
3	37	37
4	2253	409
5	37	37
6	0	2529
7	7027	465
8	3924	551
9	0	554
10	0	558
11	37	37
12	855	49
13	0	167
14	0	52
15	0	1013
16	0	310
17	0	415
18	0	49
19	0	1621
20	0	306
