Robot id	First discovery time	First information time
1	0	542
2	0	189
3	0	226
4	37	37
5	0	694
6	105	46
7	37	37
8	3310	539
9	0	1054
10	0	2548
11	207	46
12	0	232
13	71	71
14	0	229
15	0	192
16	0	663
17	0	186
18	0	77
19	0	151
20	3379	1007
