Robot id	First discovery time	First information time
1	6959	3763
2	4708	387
3	6686	3109
4	0	0
5	446	381
6	0	1131
7	0	5164
8	5800	4987
9	6823	6823
10	0	4991
11	0	4991
12	753	384
13	2935	793
14	0	778
15	0	387
16	378	378
17	719	387
18	4947	1856
19	0	396
20	0	781
