Robot id	First discovery time	First information time
1	0	3459
2	0	1178
3	0	830
4	4879	592
5	1639	964
6	0	3459
7	0	142
8	0	3456
9	0	3248
10	787	592
11	0	4681
12	139	139
13	37	37
14	0	1029
15	5254	824
16	0	3453
17	0	827
18	0	827
19	7402	589
20	0	3214
